respondent,GAP
229,-0.15680413856996744
230,-0.4695173634465776
231,0.5062922198016175
232,-1.4453269466947727
233,-0.22337197157713962
234,-0.22337197157713962
235,-0.8010655426323701
236,1.3966990157334587
237,0.4020544781760812
238,0.07050629899028871
239,0.9609130949221287
240,0.9609130949221287
241,0.10817620760865299
242,-0.22337197157713962
243,-0.6591578923884689
244,-0.554920150762932
245,0.5439621284199823
246,0.5439621284199823
247,-0.554920150762932
248,-0.22337197157713962
249,-0.554920150762932
250,-0.22337197157713962
251,0.10817620760865299
252,-0.11913422995160272
253,0.4020544781760812
254,-0.22337197157713962
255,-0.22337197157713962
256,-1.2368514634436996
257,0.8566753532965924
258,-0.24220692588632203
259,-1.2368514634436996
260,0.6293649157363362
261,0.17474404061582494
262,1.3966990157334587
263,-0.554920150762932
264,0.7336026573618737
265,0.21241394923418966
266,-1.0095410258834439
267,1.1693885781732025
268,0.6293649157363362
269,1.4155339700426404
270,-0.014896488326066382
271,0.420889432485263
272,-0.6968278010068338
273,-1.464161901003955
274,-0.13796918426078514
275,-0.15680413856996744
276,-0.2610418801955039
277,0.07050629899028871
278,-0.6968278010068338
279,-2.4399714842521503
280,-0.4695173634465776
281,-1.0283759801926262
282,-0.13796918426078514
283,-0.13796918426078514
284,-0.13796918426078514
285,0.2978167365505437
286,-0.11913422995160272
287,-0.8010655426323701
288,0.08934125329947046
289,-2.1084233050663577
290,-0.15680413856996744
291,-0.2610418801955039
292,-2.335733742626614
293,0.07050629899028871
294,-0.5925900593812963
295,-0.03373144263524874
296,-0.13796918426078514
297,-0.13796918426078514
298,-0.13796918426078514
299,-0.13796918426078514
300,-2.7715196634379424
301,-0.15680413856996744
302,-1.4453269466947727
303,-0.11913422995160272
304,-1.4453269466947727
305,-0.11913422995160272
306,1.1882235324823849
307,-0.11913422995160272
308,-0.11913422995160272
309,0.19357899492500735
310,1.1882235324823849
311,-0.13796918426078514
312,-0.014896488326066382
313,-0.34644466751185893
314,0.3166516908597261
315,-0.13796918426078514
316,-0.34644466751185893
317,-1.3222542507600537
318,0.420889432485263
319,-0.554920150762932
320,0.21241394923418966
321,0.08934125329947046
322,0.5251271741107999
323,-0.5737551050721146
324,-0.554920150762932
325,-0.11913422995160272
326,0.5251271741107999
327,0.08934125329947046
328,0.19357899492500735
329,0.3166516908597261
330,0.6481998700455185
331,0.5251271741107999
332,-0.11913422995160272
333,0.4397243867944456
334,0.6670348243547011
335,-0.2045370172679566
336,0.5627970827291646
337,0.6670348243547011
338,-0.10029927564242058
339,-0.10029927564242058
340,-0.6591578923884689
341,-0.2045370172679566
342,-0.10029927564242058
343,0.4397243867944456
344,0.6670348243547011
345,-0.10029927564242058
346,0.10817620760865299
347,0.6670348243547011
348,-0.43184745482821274
349,0.127011161917836
350,0.6670348243547011
351,-0.10029927564242058
352,0.6670348243547011
353,-0.8676333756395413
354,2.16403311573058
355,0.8566753532965924
356,1.1882235324823849
357,0.3166516908597261
358,-0.014896488326066382
359,0.19357899492500735
360,0.5251271741107999
361,0.6293649157363362
362,0.08934125329947046
363,-0.6968278010068338
364,-0.15680413856996744
365,-0.8010655426323701
366,0.08934125329947046
367,0.08934125329947046
368,0.19357899492500735
369,-0.014896488326066382
370,1.1882235324823849
371,-1.8999478218152843
372,0.420889432485263
373,1.5197717116681773
374,-0.11913422995160272
375,-0.4506824091373952
376,0.07050629899028871
377,2.0597953741050437
378,-0.34644466751185893
379,-0.5737551050721146
380,1.065150836547666
381,-0.6968278010068338
382,0.4020544781760812
383,1.1693885781732025
384,0.8566753532965924
385,-0.24220692588632203
386,-0.13796918426078514
387,1.1693885781732025
388,0.7336026573618737
389,0.7336026573618737
390,-0.5925900593812963
391,-0.2610418801955039
392,-0.014896488326066382
393,-0.5737551050721146
394,0.08934125329947046
395,-1.7580401715713827
396,-0.11913422995160272
397,-0.24220692588632203
398,-1.5683996426294922
399,0.3166516908597261
400,0.2978167365505437
401,0.2978167365505437
402,0.2978167365505437
403,-0.11913422995160272
404,-0.014896488326066382
405,0.19357899492500735
406,0.19357899492500735
407,0.6293649157363362
408,-0.11913422995160272
409,-0.15680413856996744
410,0.5062922198016175
411,-0.11913422995160272
412,0.9609130949221287
413,-0.13796918426078514
414,1.728247194919251
415,-0.13796918426078514
416,0.8566753532965924
417,1.065150836547666
418,-0.4695173634465776
419,0.7336026573618737
420,0.7336026573618737
421,0.8566753532965924
422,-0.13796918426078514
423,0.83784039898741
424,0.2978167365505437
425,0.5251271741107999
426,2.4955812949163727
427,-1.0095410258834439
428,-0.6779928466976514
429,1.500936757358995
430,-0.34644466751185893
431,1.4155339700426404
432,-0.11913422995160272
433,1.0839857908568478
434,1.3966990157334587
435,0.07050629899028871
436,1.292461274107921
437,0.7524376116710555
438,0.7524376116710555
439,0.3166516908597261
440,0.420889432485263
441,0.9797480492313111
442,1.0839857908568478
443,-0.014896488326066382
444,-0.6779928466976514
445,1.0839857908568478
446,0.7524376116710555
447,0.7524376116710555
448,0.8566753532965924
449,0.7524376116710555
450,0.7524376116710555
451,1.0839857908568478
452,0.7524376116710555
453,0.420889432485263
454,-0.2610418801955039
455,-1.0095410258834439
456,-0.34644466751185893
457,0.2978167365505437
458,0.3166516908597261
459,-0.22337197157713962
460,0.6293649157363362
461,-1.0095410258834439
462,0.19357899492500735
463,0.6481998700455185
464,0.10817620760865299
465,0.33548664516890847
466,-0.014896488326066382
467,0.08934125329947046
468,-0.11913422995160272
469,1.065150836547666
470,0.5251271741107999
471,1.0839857908568478
472,-0.014896488326066382
473,-0.13796918426078514
474,-0.13796918426078514
475,0.6293649157363362
476,-0.34644466751185893
477,-0.4695173634465776
478,0.6293649157363362
479,1.1693885781732025
480,0.5062922198016175
481,-0.6779928466976514
482,-0.15680413856996744
483,-0.13796918426078514
484,-0.15680413856996744
485,-0.13796918426078514
486,-0.5925900593812963
487,-0.24220692588632203
488,0.08934125329947046
489,0.5251271741107999
490,-0.6779928466976514
491,-0.15680413856996744
492,0.9609130949221287
493,0.10817620760865299
494,0.83784039898741
495,-0.15680413856996744
496,-1.1326137218181627
497,-0.11913422995160272
498,-0.15680413856996744
499,-0.13796918426078514
500,-0.5737551050721146
501,-0.08146432133323822
502,-0.9907060715742613
503,0.83784039898741
504,-0.11913422995160272
505,-0.2610418801955039
506,-0.13796918426078514
507,0.3166516908597261
508,-0.2610418801955039
509,-1.1326137218181627
510,1.1693885781732025
511,-0.8010655426323701
512,-0.8864683299487245
513,0.19357899492500735
514,1.3112962284171037
515,0.5251271741107999
516,0.7336026573618737
517,2.16403311573058
518,-0.24220692588632203
519,0.83784039898741
520,0.4020544781760812
521,-0.13796918426078514
522,-0.9907060715742613
523,1.0839857908568478
524,0.6293649157363362
525,-1.218016509134517
526,0.5251271741107999
527,-0.8010655426323701
528,0.21241394923418966
529,0.7524376116710555
530,1.1882235324823849
531,-1.0095410258834439
532,-0.03373144263524874
533,0.5251271741107999
534,0.08934125329947046
535,-0.014896488326066382
536,1.065150836547666
537,-1.3410892050692365
538,-0.24220692588632203
539,0.2978167365505437
540,-0.34644466751185893
541,0.6293649157363362
542,0.08934125329947046
543,0.19357899492500735
544,0.5251271741107999
545,-1.0283759801926262
546,-0.15680413856996744
547,-0.15680413856996744
548,-0.15680413856996744
549,-0.15680413856996744
550,-0.15680413856996744
551,-0.15680413856996744
552,-2.7526847091287605
553,-0.554920150762932
554,-0.08146432133323822
555,-2.7526847091287605
556,-3.0653979340053703
557,0.8755103076057749
558,1.207058486791567
559,-2.421136529942968
560,1.1882235324823849
561,-0.7822305883231877
562,-0.5360851964537492
563,-1.4264919923855903
564,-0.08146432133323822
565,-0.4695173634465776
566,-0.13796918426078514
567,0.08934125329947046
568,0.19357899492500735
569,0.19357899492500735
570,0.19357899492500735
571,-0.13796918426078514
572,-0.13796918426078514
573,-0.13796918426078514
574,-0.13796918426078514
575,-0.13796918426078514
576,-0.13796918426078514
577,-0.13796918426078514
578,-0.11913422995160272
579,-0.13796918426078514
580,-0.13796918426078514
581,-0.13796918426078514
582,-0.13796918426078514
583,-0.13796918426078514
584,-0.13796918426078514
585,-0.13796918426078514
586,-0.6779928466976514
587,0.8566753532965924
588,0.19357899492500735
589,0.19357899492500735
590,0.5251271741107999
591,-0.24220692588632203
592,-0.13796918426078514
593,-0.6779928466976514
594,-0.8010655426323701
595,-0.6779928466976514
596,-1.1326137218181627
597,-0.03373144263524874
598,-1.5683996426294922
599,-1.464161901003955
600,-0.15680413856996744
601,-1.0283759801926262
602,-1.464161901003955
603,-0.8010655426323701
604,-1.1326137218181627
605,-0.6779928466976514
606,-0.11913422995160272
607,-0.11913422995160272
608,0.6293649157363362
609,-0.24220692588632203
610,-0.03373144263524874
611,-0.24220692588632203
612,0.2978167365505437
613,0.6293649157363362
614,-0.24220692588632203
615,0.2978167365505437
616,0.6293649157363362
617,0.4020544781760812
618,0.19357899492500735
619,0.6293649157363362
620,0.5251271741107999
621,-0.6968278010068338
622,0.17474404061582494
623,0.9609130949221287
624,0.2978167365505437
625,0.420889432485263
626,0.420889432485263
627,-0.5737551050721146
628,-1.0283759801926262
629,-0.24220692588632203
630,-0.36527962182104123
631,1.728247194919251
632,-1.1326137218181627
633,0.10817620760865299
634,-1.2368514634436996
635,0.5251271741107999
636,-0.5737551050721146
637,0.2978167365505437
638,1.500936757358995
639,1.0839857908568478
640,0.9609130949221287
641,0.8566753532965924
642,0.07050629899028871
643,-0.03373144263524874
644,-0.4506824091373952
645,-0.6968278010068338
646,0.19357899492500735
647,-0.7822305883231877
648,0.6293649157363362
649,-0.03373144263524874
650,-0.13796918426078514
651,-0.6968278010068338
652,-0.11913422995160272
653,0.420889432485263
654,1.8513198908539699
655,0.08934125329947046
656,0.08934125329947046
657,-1.2368514634436996
658,-0.08146432133323822
659,-2.0041855634408217
660,-0.4695173634465776
661,1.6240094532937137
662,0.7336026573618737
663,0.7336026573618737
664,-0.11913422995160272
665,0.5062922198016175
666,0.07050629899028871
667,1.065150836547666
668,0.4020544781760812
669,-0.4695173634465776
670,0.4020544781760812
671,0.07050629899028871
672,0.19357899492500735
673,2.3913435532908363
674,0.9609130949221287
675,-0.15680413856996744
676,0.8566753532965924
677,-0.15680413856996744
678,-0.15680413856996744
679,-0.13796918426078514
680,-0.15680413856996744
681,-0.15680413856996744
682,-0.15680413856996744
683,-0.15680413856996744
684,-0.15680413856996744
685,-0.15680413856996744
686,-0.15680413856996744
687,0.83784039898741
688,-0.8010655426323701
689,0.5062922198016175
690,-1.0283759801926262
691,-0.13796918426078514
692,-0.8010655426323701
693,-0.15680413856996744
694,0.6293649157363362
695,-0.24220692588632203
696,-0.13796918426078514
697,0.83784039898741
698,0.2978167365505437
699,-0.03373144263524874
700,1.1693885781732025
701,-0.014896488326066382
702,0.19357899492500735
703,-1.2368514634436996
704,-1.0283759801926262
705,0.2978167365505437
706,-0.13796918426078514
707,-0.03373144263524874
708,-0.24220692588632203
709,-1.2368514634436996
710,0.19357899492500735
711,-0.4695173634465776
712,-0.13796918426078514
713,-0.13796918426078514
714,1.065150836547666
715,0.7336026573618737
716,0.83784039898741
717,-0.34644466751185893
718,-0.13796918426078514
719,-0.24220692588632203
720,1.0839857908568478
721,0.2978167365505437
722,-0.4695173634465776
723,0.08934125329947046
724,-0.13796918426078514
725,-0.13796918426078514
726,-0.7822305883231877
727,-0.34644466751185893
728,0.2978167365505437
729,0.83784039898741
730,1.955557632479506
731,-0.15680413856996744
732,-0.15680413856996744
733,1.3966990157334587
734,0.6293649157363362
735,-1.0283759801926262
736,1.6240094532937137
737,-0.744560679704823
738,1.292461274107921
739,0.7524376116710555
740,-0.4695173634465776
741,0.9609130949221287
742,1.3966990157334587
743,0.5062922198016175
744,-0.15680413856996744
745,-0.014896488326066382
746,0.4020544781760812
747,1.8324849365447875
748,-0.5925900593812963
749,-0.8864683299487245
750,-0.15680413856996744
751,-0.7822305883231877
752,0.08934125329947046
753,-0.24220692588632203
754,0.4397243867944456
755,0.19357899492500735
756,-1.1326137218181627
757,0.9797480492313111
758,-0.5925900593812963
759,0.2978167365505437
760,2.1828680700397625
761,-0.7822305883231877
762,1.1693885781732025
763,1.6240094532937137
764,0.07050629899028871
765,-0.15680413856996744
766,-0.24220692588632203
767,0.17474404061582494
768,0.08934125329947046
769,0.08934125329947046
770,-0.03373144263524874
771,-0.8010655426323701
772,-0.014896488326066382
773,-1.5683996426294922
774,-0.905303284257907
775,-0.5737551050721146
776,-0.5737551050721146
777,-0.6779928466976514
778,-1.1137787675089803
779,-0.5737551050721146
780,-1.6726373842550288
781,-0.014896488326066382
782,-0.6779928466976514
783,0.08934125329947046
784,-1.4453269466947727
785,-0.6779928466976514
786,-0.34644466751185893
787,-1.0095410258834439
788,-0.5737551050721146
789,0.3166516908597261
790,-1.2368514634436996
791,-0.6968278010068338
792,-1.1137787675089803
793,0.19357899492500735
794,-0.34644466751185893
795,-0.905303284257907
796,-1.6726373842550288
797,-1.8999478218152843
798,-1.3410892050692365
799,-0.5737551050721146
800,-0.24220692588632203
801,-1.3410892050692365
802,-0.3276097132026763
803,-1.6726373842550288
804,1.6240094532937137
805,-0.13796918426078514
806,0.19357899492500735
807,0.9609130949221287
808,0.2978167365505437
809,0.5062922198016175
810,-0.03373144263524874
811,0.7524376116710555
812,1.1693885781732025
813,1.1693885781732025
814,-0.5925900593812963
815,-0.5925900593812963
816,0.17474404061582494
817,-0.5925900593812963
818,-0.5737551050721146
819,0.17474404061582494
820,0.5251271741107999
821,-2.3168987883174315
822,2.1828680700397625
823,-0.36527962182104123
824,1.955557632479506
825,1.292461274107921
826,1.1882235324823849
827,0.7524376116710555
828,-0.15680413856996744
829,-0.15680413856996744
830,1.1882235324823849
831,1.955557632479506
832,2.287105811665299
833,2.4955812949163727
834,0.5439621284199823
835,0.08934125329947046
836,-0.6968278010068338
837,-0.34644466751185893
838,0.7524376116710555
839,0.8566753532965924
840,-0.11913422995160272
841,-0.13796918426078514
842,0.07050629899028871
843,1.8324849365447875
844,1.5197717116681773
845,-0.11913422995160272
846,-0.11913422995160272
847,0.4020544781760812
848,0.420889432485263
849,-0.13796918426078514
850,-1.0283759801926262
851,0.3166516908597261
852,0.08934125329947046
853,-0.014896488326066382
854,-0.22337197157713962
855,0.10817620760865299
856,-0.3276097132026763
857,-0.014896488326066382
858,0.21241394923418966
859,-0.014896488326066382
860,0.420889432485263
861,-0.13796918426078514
862,0.5439621284199823
863,0.19357899492500735
864,0.6293649157363362
865,0.83784039898741
866,-0.36527962182104123
867,0.420889432485263
868,0.19357899492500735
869,0.5251271741107999
870,0.2978167365505437
871,2.4955812949163727
872,-0.24220692588632203
873,0.07050629899028871
874,-1.3410892050692365
875,0.17474404061582494
876,0.6293649157363362
877,0.5062922198016175
878,0.5062922198016175
879,0.7336026573618737
880,0.07050629899028871
881,0.08934125329947046
882,0.19357899492500735
883,0.08934125329947046
884,0.19357899492500735
885,0.19357899492500735
886,0.7524376116710555
887,0.5251271741107999
888,-0.5737551050721146
889,0.08934125329947046
890,-0.03373144263524874
891,-0.03373144263524874
892,1.065150836547666
893,0.2978167365505437
894,2.16403311573058
895,-0.13796918426078514
896,1.1693885781732025
897,1.500936757358995
898,-0.6968278010068338
899,-0.744560679704823
900,-0.3276097132026763
901,0.19357899492500735
902,-0.13796918426078514
903,2.0597953741050437
904,-0.13796918426078514
905,-0.11913422995160272
906,0.7712725659802377
907,0.3166516908597261
908,-0.11913422995160272
909,-0.11913422995160272
910,-0.13796918426078514
911,0.9609130949221287
912,0.5062922198016175
913,-0.4506824091373952
914,-0.13796918426078514
915,-0.43184745482821274
916,-0.34644466751185893
917,-1.0095410258834439
918,0.8755103076057749
919,-0.13796918426078514
920,-0.34644466751185893
921,0.5251271741107999
922,0.5251271741107999
923,1.065150836547666
924,-0.34644466751185893
925,-1.5683996426294922
926,-0.13796918426078514
927,-0.13796918426078514
928,-2.335733742626614
929,0.4020544781760812
930,0.8566753532965924
931,0.07050629899028871
932,-1.3410892050692365
933,-0.4695173634465776
934,-0.8010655426323701
935,0.9797480492313111
936,-0.34644466751185893
937,-0.11913422995160272
938,-0.24220692588632203
939,0.9797480492313111
940,-0.7822305883231877
941,1.1882235324823849
942,0.8566753532965924
943,-0.11913422995160272
944,0.6293649157363362
945,-1.881112867506102
946,-1.1137787675089803
947,0.5251271741107999
948,-1.776875125880565
949,-0.6779928466976514
950,0.08934125329947046
951,-0.8864683299487245
952,1.728247194919251
953,-2.1084233050663577
954,-1.4453269466947727
955,-1.0283759801926262
956,-1.6726373842550288
957,2.0597953741050437
958,-0.7822305883231877
959,-1.0095410258834439
960,-1.5683996426294922
961,-2.3168987883174315
962,-0.03373144263524874
963,1.065150836547666
964,0.19357899492500735
965,-0.6968278010068338
966,-0.6968278010068338
967,0.7336026573618737
968,-0.34644466751185893
969,-1.2368514634436996
970,-0.03373144263524874
971,-0.5737551050721146
972,0.19357899492500735
973,-0.4695173634465776
974,-0.905303284257907
975,-0.13796918426078514
976,-1.3410892050692365
977,0.7336026573618737
978,1.065150836547666
979,1.065150836547666
980,1.728247194919251
981,0.08934125329947046
982,-0.905303284257907
983,1.065150836547666
984,-0.6968278010068338
985,0.10817620760865299
986,0.08934125329947046
987,-0.36527962182104123
988,-0.2610418801955039
989,-0.03373144263524874
990,-0.7633956340140053
991,1.207058486791567
992,-0.11913422995160272
993,-0.43184745482821274
994,-0.4695173634465776
995,0.4020544781760812
996,-0.6591578923884689
997,0.9609130949221287
998,0.6293649157363362
999,-1.464161901003955
1000,-0.13796918426078514
1001,-0.905303284257907
1002,0.4020544781760812
1003,0.6293649157363362
1004,0.2978167365505437
1005,0.08934125329947046
1006,-0.6779928466976514
1007,-0.24220692588632203
1008,0.07050629899028871
1009,-0.36527962182104123
1010,-0.4695173634465776
1011,0.9609130949221287
1012,1.292461274107921
1013,0.5251271741107999
1014,-0.13796918426078514
1015,-0.7633956340140053
1016,0.19357899492500735
1017,0.2978167365505437
1018,-0.03373144263524874
1019,-0.22337197157713962
1020,0.6481998700455185
1021,0.10817620760865299
1022,-0.36527962182104123
1023,0.6293649157363362
1024,-1.0095410258834439
1025,-0.15680413856996744
1026,-1.464161901003955
1027,-1.8999478218152843
1028,-0.36527962182104123
1029,-0.5925900593812963
1030,-1.464161901003955
1031,0.8566753532965924
1032,-0.03373144263524874
1033,-0.4506824091373952
1034,-1.1137787675089803
1035,-1.0283759801926262
1036,-0.15680413856996744
1037,-0.13796918426078514
1038,-0.11913422995160272
1039,0.7712725659802377
1040,0.3166516908597261
1041,-0.11913422995160272
1042,-0.11913422995160272
1043,-0.13796918426078514
1044,0.9609130949221287
1045,0.5062922198016175
1046,-0.4506824091373952
1047,-0.13796918426078514
1048,-0.43184745482821274
1049,-0.34644466751185893
1050,-1.0095410258834439
1051,0.8755103076057749
1052,-0.13796918426078514
1053,-0.34644466751185893
1054,0.5251271741107999
1055,0.5251271741107999
1056,1.065150836547666
1057,-0.34644466751185893
1058,-1.5683996426294922
1059,-0.13796918426078514
1060,-0.13796918426078514
1061,-2.335733742626614
1062,0.4020544781760812
1063,0.8566753532965924
1064,0.07050629899028871
1065,-1.3410892050692365
1066,-0.4695173634465776
1067,-0.8010655426323701
1068,0.9797480492313111
1069,-0.34644466751185893
1070,-0.11913422995160272
1071,-0.24220692588632203
1072,0.9797480492313111
1073,-0.7822305883231877
1074,1.1882235324823849
1075,0.8566753532965924
1076,-0.11913422995160272
1077,0.6293649157363362
1078,-1.881112867506102
1079,-1.1137787675089803
1080,0.5251271741107999
1081,-1.776875125880565
1082,-0.6779928466976514
1083,0.08934125329947046
1084,-0.8864683299487245
1085,1.728247194919251
1086,-2.1084233050663577
1087,-1.4453269466947727
1088,-1.0283759801926262
1089,-1.6726373842550288
1090,2.0597953741050437
1091,-0.7822305883231877
1092,-1.0095410258834439
1093,-1.5683996426294922
1094,-2.3168987883174315
1095,-0.03373144263524874
1096,1.065150836547666
1097,0.19357899492500735
1098,-0.6968278010068338
1099,-0.6968278010068338
1100,0.7336026573618737
1101,-0.34644466751185893
1102,-1.2368514634436996
1103,-0.03373144263524874
1104,-0.5737551050721146
1105,0.19357899492500735
1106,-0.4695173634465776
1107,-0.905303284257907
1108,-0.13796918426078514
1109,-1.3410892050692365
1110,0.7336026573618737
1111,1.065150836547666
1112,1.065150836547666
1113,1.728247194919251
1114,0.08934125329947046
1115,-0.905303284257907
1116,1.065150836547666
1117,-0.6968278010068338
1118,0.10817620760865299
1119,0.08934125329947046
1120,-0.36527962182104123
1121,-0.2610418801955039
1122,-0.03373144263524874
1123,-0.7633956340140053
1124,1.207058486791567
1125,-0.11913422995160272
1126,-0.43184745482821274
1127,-0.4695173634465776
1128,0.4020544781760812
1129,-0.6591578923884689
1130,0.9609130949221287
1131,0.6293649157363362
1132,-1.464161901003955
1133,-0.13796918426078514
1134,-0.905303284257907
1135,0.4020544781760812
1136,0.6293649157363362
1137,0.2978167365505437
1138,0.08934125329947046
1139,-0.6779928466976514
1140,-0.24220692588632203
1141,0.07050629899028871
1142,-0.36527962182104123
1143,-0.4695173634465776
1144,0.9609130949221287
1145,1.292461274107921
1146,0.5251271741107999
1147,-0.13796918426078514
1148,-0.7633956340140053
1149,0.19357899492500735
1150,0.2978167365505437
1151,-0.03373144263524874
1152,-0.22337197157713962
1153,0.6481998700455185
1154,0.10817620760865299
1155,-0.36527962182104123
1156,0.6293649157363362
1157,-1.0095410258834439
1158,-0.15680413856996744
1159,-1.464161901003955
1160,-1.8999478218152843
1161,-0.36527962182104123
1162,-0.5925900593812963
1163,-1.464161901003955
1164,0.8566753532965924
1165,-0.03373144263524874
